TAZID,CO_TAZID,DEVACRES,HH,JOB,AUTO_JB,AUTO_HH,TRAN_JB,TRAN_HH,COMP_AUTO,COMP_TRAN,AUTO_JB_WT,AUTO_HH_WT,TRAN_JB_WT,TRAN_HH_WT
2373,492373,53.630000,343.2,329.8,166660,83776,30255,10233,137904,23309,57197875,27629476,10383565,3374967
2374,492374,55.190000,438.0,552.7,173576,87501,28562,10356,138203,21080,76026135,48361989,12510375,5723692
2375,492375,60.960000,88.6,1464.8,170402,85636,30553,10490,93995,12468,15097584,125438986,2706981,15365137
2376,492376,87.760000,202.0,1339.8,164867,82381,29286,10410,100055,14455,33303195,110373467,5915759,13947632
2377,492377,46.350000,614.7,1008.1,166339,82934,31349,11011,126677,21678,102248410,83605562,19270170,11100440
2378,492378,77.740000,222.8,118.1,163133,81005,26109,8948,144520,22220,36346007,9566747,5817059,1056801
2379,492379,165.230000,397.5,258.3,152718,75816,19910,5658,132393,16143,60705508,19583345,7914361,1461559
2380,492380,124.580000,826.0,0.0,150237,75129,27346,7588,150237,27346,124095492,0,22588036,0
2381,492381,184.970000,452.0,0.0,129678,65048,0,0,129678,0,58614318,0,0,0
2382,492382,29.910000,169.4,587.9,165277,82233,27482,10678,110685,16435,27997933,48344649,4655469,6277388
2383,492383,36.250000,180.9,500.1,165491,82552,27903,9886,115355,17012,29937248,41284388,5047736,4944112
2384,492384,337.870000,24.0,15940.0,105801,52195,16923,7571,52341,7596,2539220,831989185,406149,120681276
2385,492385,215.470000,632.6,29.0,142576,71385,21989,7334,140816,21627,90193473,2070178,13910276,212678
2386,492386,144.540000,244.1,0.0,130735,65890,9677,3352,130735,9677,31912452,0,2362097,0
2387,492387,64.030000,861.0,155.8,165167,83031,34632,10846,157697,32469,142208702,12936160,29818431,1689850
2388,492388,53.880000,983.0,144.4,159717,80420,40250,11857,153761,38117,157002292,11612640,39565503,1712187
2389,492389,36.320000,650.8,167.1,154983,78155,32376,10872,145432,29703,100862838,13059635,21070035,1816791
2390,492390,75.110000,479.8,128.6,149607,75528,20675,7732,140047,19005,71781561,9712840,9919993,994389
2391,492391,113.400000,401.4,0.0,145132,73281,9709,3878,145132,9709,58256069,0,3897103,0
2392,492392,64.360000,770.0,335.0,167614,84574,30799,9401,151513,26650,129062896,28332427,23715445,3149359
2393,492393,47.400000,508.2,0.0,161163,81461,23722,7744,161163,23722,81903021,0,12055615,0
2394,492394,31.130000,319.1,75.2,156370,79091,23617,8212,147462,21841,49897675,5947651,7536103,617579
2395,492395,66.520000,437.4,317.9,153426,77725,20361,7258,131727,16605,67108581,24708718,8905973,2307461
2396,492396,22.320000,126.4,1158.1,172000,87050,37567,12347,101056,16504,21740827,100813136,4748409,14298492
2397,492397,21.790000,212.8,43.8,168349,85311,27536,8730,159865,25615,35824583,3736623,5859725,382391
2398,492398,32.350000,112.2,125.6,163731,83037,14208,4586,132882,10529,18370602,10429479,1594119,575942
2399,492399,29.880000,142.8,0.0,159062,80698,21954,7173,159062,21954,22714082,0,3134979,0
2400,492400,178.080000,0.0,2047.8,146353,74162,10817,4443,74162,4443,0,151869648,0,9097557
2401,492401,163.010000,341.0,147.1,184046,93894,9844,4917,166686,8895,62759766,13811849,3356765,723261
2402,492402,147.710000,375.6,264.4,168308,85049,16116,6187,144982,13334,63216304,22486935,6053122,1635858
2403,492403,246.220000,628.0,210.5,184963,95208,9530,4051,170930,8673,116156768,20041371,5984527,852667
2404,492404,136.830000,329.8,11.0,165533,84089,9979,5064,164058,9890,54592778,924981,3291045,55700
2405,492405,142.460000,493.6,414.2,165451,84009,15195,4964,139641,11953,81666733,34796346,7500259,2056008
2406,492406,66.730000,273.1,2684.2,171032,86391,23544,8315,99546,10682,46708943,231890741,6429954,22319373
2407,492407,78.530000,79.2,5201.5,171055,85965,28429,10332,88245,10817,13547522,447146241,2251584,53743543
2408,492408,50.320000,375.9,322.0,168505,84260,28954,10280,141429,22952,63340860,27131592,10883677,3310014
2409,492409,132.590000,123.2,1508.2,181278,93378,4785,2141,104693,2481,22333472,140832716,589534,3228402
2410,492410,87.380000,384.2,0.0,171811,88051,11636,3869,171811,11636,66009704,0,4470500,0
2411,492411,50.390000,345.1,465.0,174543,88818,27656,8958,137946,19674,60234891,41300315,9544078,4165539
2412,492412,48.240000,110.6,858.5,173087,87483,34351,11816,103661,16075,19143445,75104570,3799210,10144252
2413,492413,32.080000,383.0,374.7,170550,85926,40607,13014,140845,30921,65320463,32196600,15552334,4876182
2414,492414,74.550000,1.0,10.2,195544,102582,5028,2162,116584,2593,195544,1046335,5028,22050
2415,492415,157.020000,626.9,187.0,175835,90719,12277,4480,163785,11173,110230681,16964531,7696625,837672
2416,492416,64.710000,276.9,273.4,177354,90829,25286,8534,146800,19370,49109235,24832596,7001631,2333115
2417,492417,48.560000,577.3,157.7,175196,88940,33184,10949,163879,30266,101140931,14025868,19156995,1726631
2418,492418,32.630000,152.0,843.9,172975,87419,36734,12243,108443,18261,26292229,73772835,5583500,10331665
2419,492419,44.250000,172.2,508.6,181362,93168,24801,9179,126665,15112,31230564,47385468,4270653,4668286
2420,492420,33.260000,216.2,2530.1,178336,90852,33225,12093,102563,14922,38556282,229863848,7183322,30595318
2421,492421,22.400000,38.4,1195.8,175043,88736,39540,13334,93474,14773,6721640,106110262,1518330,15945190
2422,492422,243.600000,28.8,1.4,184951,96235,0,0,182629,0,5326578,134730,0,0
2423,492423,307.710000,332.9,70.8,182287,94581,0,0,173060,0,60683441,6696350,0,0
2424,492424,428.290000,22.3,0.0,152162,79041,1395,716,152162,1395,3393207,0,31108,0
2425,492425,217.310000,121.2,0.0,171093,88934,0,0,171093,0,20736453,0,0,0
2426,492426,201.710000,500.9,66.2,174771,90911,0,0,169060,0,87542594,6018301,0,0
2427,492427,84.310000,189.7,0.0,178495,92626,1513,750,178495,1513,33860517,0,287006,0
2428,492428,169.610000,475.9,0.0,172195,89519,3529,1640,172195,3529,81947740,0,1679419,0
2429,492429,40.690000,138.7,0.0,186177,97132,3947,1887,186177,3947,25822729,0,547457,0
2430,492430,207.870000,60.7,34.5,153941,80046,3791,1883,136273,3335,9344213,2761575,230133,64964
2431,492431,183.290000,429.7,17.4,177447,92952,7016,3088,175596,6930,76248804,1617365,3014659,53735
2432,492432,79.130000,253.5,43.4,192458,101060,8376,3420,184555,7948,48788075,4385985,2123359,148440
2433,492433,303.050000,4.0,72.3,158321,82704,4085,1970,89583,2162,633285,5979503,16339,142412
2434,492434,190.540000,40.0,336.2,171396,89772,4581,1895,104227,2371,6855832,30181254,183255,637160
2435,492435,149.030000,240.7,55.6,178578,93564,5899,2734,168951,5541,42983736,5202174,1419905,151983
2436,492436,142.160000,507.5,76.9,187430,98496,6374,2649,180556,6086,95120711,7574373,3234833,203717
2437,492437,120.950000,291.2,152.5,188727,98941,9069,3423,168568,7801,54957248,15088547,2640871,522024
2438,492438,783.120000,6.0,149.0,151753,79129,4409,2123,84059,2278,910519,11790193,26454,316336
2439,492439,285.550000,20.0,53.7,158541,82788,4584,1952,113279,3011,3170820,4445707,91682,104798
2440,492440,149.990000,17.0,0.0,169807,88886,0,0,169807,0,2886711,0,0,0
2441,492441,179.580000,41.5,150.3,177168,92461,0,0,120675,0,7352460,13896923,0,0
2442,492442,164.000000,86.2,37.6,178201,92311,2994,943,161512,2595,15360904,3470906,258073,35445
2443,492443,71.370000,144.8,189.7,176996,90935,0,0,140846,0,25629075,17250463,0,0
2444,492444,162.400000,32.1,0.0,173229,89981,0,0,173229,0,5560653,0,0,0
2445,492445,253.190000,471.3,36.1,156320,80696,0,0,153247,0,73673517,2913116,0,0
2446,492446,117.150000,170.2,0.0,159995,82733,0,0,159995,0,27231208,0,0,0
2447,492447,96.930000,294.0,346.4,177068,91500,12504,4618,143315,9394,52057979,31695725,3676315,1599581
2448,492448,65.800000,305.1,71.3,178414,91651,20815,7483,168486,19290,54434028,6534710,6350781,533521
2449,492449,49.450000,174.0,969.7,175880,89484,32513,11566,110653,16698,30603072,86772423,5657302,11215249
2450,492450,33.250000,129.0,2447.6,173771,88055,36820,12840,95515,14927,22416502,215522299,4749797,31427159
2451,492451,63.930000,221.0,159.6,172133,88073,15190,5013,148148,12286,38041457,14056505,3356924,800024
2452,492452,48.340000,292.7,82.7,170567,86691,25884,8933,159235,23593,49924981,7169308,7576115,738769
2453,492453,34.560000,206.6,769.0,169264,85997,36315,11901,113228,19885,34970024,66131670,7502671,9151939
2454,492454,74.500000,853.6,0.0,167563,85649,16991,5676,167563,16991,143032038,0,14503661,0
2455,492455,48.160000,194.0,184.3,166087,84646,31007,9343,138042,23547,32220801,15600201,6015392,1721983
2456,492456,31.540000,24.0,171.0,164344,83672,38180,12082,100005,17366,3944257,14307882,916312,2066028
2457,492457,55.790000,340.8,0.0,164014,83715,24925,7964,164014,24925,55895911,0,8494373,0
2458,492458,62.240000,0.0,1028.9,170365,87569,29857,8811,87569,8811,0,90100172,0,9065453
2459,492459,63.190000,2.0,2816.0,155144,79299,23536,7172,79396,7193,310289,223305144,47072,20195853
2460,492460,33.130000,72.5,1350.3,171437,86835,36347,12413,94324,14532,12429176,117253831,2635188,16761735
2461,492461,32.460000,234.8,466.3,166760,84632,26559,8867,123779,17300,39155268,39464000,6236154,4134895
2462,492462,48.390000,296.3,175.5,162420,82507,19572,6093,142707,16247,48124978,14480029,5799058,1069374
2463,492463,71.870000,399.9,4.4,157209,79915,21341,7900,156741,21260,62867785,351626,8534306,34759
2464,492464,66.480000,287.4,244.7,164079,83396,33737,11382,138256,26582,47156432,20406982,9695902,2785122
2465,492465,60.250000,259.3,291.4,157923,80376,20419,7167,128206,15340,40949485,23421658,5294575,2088378
2466,492466,22.010000,313.9,723.3,154353,78701,20506,7904,111970,13446,48451330,56924695,6436909,5716904
2467,492467,129.080000,442.2,308.5,145824,74295,14831,5761,125914,12306,64483253,22919955,6558236,1777121
2468,492468,93.770000,238.1,0.0,137415,70398,7571,2963,137415,7571,32718527,0,1802762,0
2469,492469,51.080000,0.0,834.4,159707,81389,26258,8403,81389,8403,0,67911227,0,7011821
2470,492470,148.690000,355.0,190.9,144710,73949,13234,4955,128493,11337,51371903,14116787,4698247,945885
2471,492471,109.160000,0.0,3456.2,163595,83709,26113,8103,83709,8103,0,289316208,0,28006888
2472,492472,204.070000,0.0,1340.6,154985,79825,17928,5225,79825,5225,0,107013456,0,7005036
2473,492473,157.770000,0.0,13.4,159388,82966,13122,4094,82966,4094,0,1111747,0,54853
2474,492474,115.170000,113.8,103.0,151888,78537,8171,2404,127425,6248,17284873,8089265,929813,247655
2475,492475,132.760000,535.5,565.3,149010,76795,5937,2068,122396,4511,79794930,43412040,3179235,1168766
2476,492476,71.240000,431.0,0.0,149921,77517,0,0,149921,0,64615872,0,0,0
2477,492477,92.310000,175.8,120.2,154336,80203,9828,3535,134000,8102,27132285,9640409,1727744,424899
2478,492478,95.750000,0.0,5270.7,166257,85924,20937,6521,85924,6521,0,452877698,0,34368757
2479,492479,238.350000,0.0,713.5,154393,80404,17433,5119,80404,5119,0,57368095,0,3652257
2480,492480,223.290000,0.0,12.4,147928,77459,9747,3368,77459,3368,0,960497,0,41766
2481,492481,123.230000,34.4,932.7,144292,76026,10469,4114,80296,4511,4963646,70909678,360133,3836831
2482,492482,212.700000,511.2,417.0,141046,74193,10202,3700,120267,8181,72102557,30938608,5215109,1542795
2483,492483,355.640000,1.0,528.9,130365,70224,4786,2048,70429,2058,130365,37141236,4786,1083349
2484,492484,198.710000,0.0,2390.8,144760,77923,0,0,77923,0,0,186297274,0,0
2485,492485,190.520000,0.0,809.1,144577,77726,0,0,77726,0,0,62887849,0,0
2486,492486,185.340000,1.0,283.5,159130,85879,0,0,86344,0,159130,24346818,0,0
2487,492487,95.340000,0.0,440.8,145201,78653,0,0,78653,0,0,34670317,0,0
2488,492488,197.490000,0.0,2028.3,138482,75367,3136,1434,75367,1434,0,152867694,0,2909358
2489,492489,155.540000,0.0,128.6,145389,78478,0,0,78478,0,0,10092303,0,0
2490,492490,163.530000,36.1,0.0,120922,66531,0,0,120922,0,4365294,0,0,0
2491,492491,120.510000,0.0,71.5,122138,67134,2838,1325,67134,1325,0,4800116,0,94704
2492,492492,163.930000,1.0,98.1,133645,73817,0,0,74901,0,133645,7241495,0,0
2493,492493,172.520000,138.2,47.6,122402,68019,0,0,113703,0,16915979,3237702,0,0
2494,492494,162.670000,341.8,7.0,125598,69763,2486,1208,124972,2471,42929261,488340,849639,8453
2495,492495,122.250000,0.0,408.6,139960,77906,0,0,77906,0,0,31832272,0,0
2496,492496,124.520000,224.5,86.9,119649,67127,0,0,110391,0,26861299,5833354,0,0
2497,492497,129.620000,354.2,210.7,124146,69913,1966,1103,110724,1752,43972379,14730667,696225,232417
2498,492498,107.000000,131.0,68.0,131592,72223,9743,3961,118354,8454,17238604,4911164,1276329,269355
2499,492499,121.660000,228.1,193.0,135955,74790,7628,3289,116461,6245,31011310,14434489,1739999,634724
2500,492500,92.040000,208.4,148.4,127639,70509,8232,3444,111501,6879,26599946,10463556,1715504,511043
2501,492501,225.770000,493.5,0.0,116376,65112,5329,2600,116376,5329,57431640,0,2629870,0
2502,492502,107.920000,342.2,313.6,124166,69302,7560,3203,105716,6095,42489486,21733157,2587006,1004306
2503,492503,127.870000,397.3,854.5,125858,70136,7653,3547,95590,5423,50003333,59930879,3040626,3031239
2504,492504,95.680000,276.9,140.1,119182,67318,6815,3103,107846,6004,33001579,9431276,1887057,434719
2505,492505,95.110000,389.0,179.1,109161,61890,7465,3680,99570,6697,42463554,11084554,2903732,659139
2506,492506,125.120000,364.5,28.8,109659,62644,6795,3471,107691,6656,39970794,1804136,2476856,99958
2507,492507,118.530000,345.9,0.0,99735,57555,1884,1027,99735,1884,34498379,0,651506,0
2508,492508,95.640000,322.1,771.7,115175,65818,5189,2800,87051,3828,37098024,50791651,1671431,2161079
2509,492509,95.510000,352.7,558.5,105648,60696,7088,3863,84664,5583,37261889,33898523,2499978,2157549
2510,492510,92.810000,193.5,519.9,108220,62468,7246,4002,80876,5307,20940525,32477340,1402066,2080863
2511,492511,122.690000,391.6,66.2,102062,59192,2645,1471,98397,2544,39967354,3918525,1035661,97378
2512,492512,185.750000,280.0,12.4,91204,53017,0,0,90292,0,25537206,657405,0,0
2513,492513,163.380000,2.7,1445.8,138771,77332,0,0,77539,0,374681,111807307,0,0
2514,492514,160.930000,160.1,16.2,130342,73130,0,0,127311,0,20867685,1184711,0,0
2515,492515,174.550000,160.9,23.6,121937,68865,2018,1158,117956,1954,19619696,1625222,324739,27337
2516,492516,199.220000,491.1,485.0,128827,71808,0,0,108690,0,63266875,34826983,0,0
2517,492517,119.170000,219.4,0.0,120316,67968,0,0,120316,0,26397342,0,0,0
2518,492518,224.300000,291.2,11.0,119137,67262,1092,646,118076,1083,34692684,739887,317941,7108
2519,492519,258.080000,74.9,104.3,107675,62407,3310,1924,87984,2707,8064875,6509020,247883,200712
2520,492520,130.740000,59.4,4.4,106990,62016,4126,2377,105220,4057,6355183,272872,245083,10461
2521,492521,241.180000,0.0,103.7,120652,68296,0,0,68296,0,0,7082345,0,0
2522,492522,228.660000,1.6,5.6,105452,60238,1670,998,75643,1227,168723,337332,2672,5589
2523,492523,172.400000,8.0,122.1,102265,59982,4863,2870,64462,3082,818118,7323748,38904,350479
2524,492524,159.060000,29.6,23.3,104625,61730,5499,3211,91618,4806,3096891,1438300,162783,74824
2525,492525,71.910000,141.7,121.1,118999,68101,6052,3359,102667,5188,16862118,8247017,857631,406734
2526,492526,98.790000,283.7,722.5,114048,65733,5884,3309,85797,4378,32355479,47491843,1669246,2390633
2527,492527,98.950000,361.3,31.2,102622,59955,5820,3110,100678,5697,37077442,1870607,2102824,97022
2528,492528,171.300000,238.2,164.7,98307,57629,1923,1085,87057,1691,23416716,9491486,458106,178735
2529,492529,164.060000,315.8,2.6,87816,52186,0,0,87655,0,27732447,135684,0,0
2530,492530,211.200000,154.6,0.0,83679,49857,0,0,83679,0,12936752,0,0,0
2531,492531,68.550000,236.6,0.8,107422,62577,3060,1686,107338,3058,25416026,50062,724102,1349
2532,492532,85.680000,235.0,21.2,102431,60106,2408,1331,100421,2356,24071387,1274255,565785,28216
2533,492533,165.480000,379.6,0.0,95031,56117,0,0,95031,0,36073871,0,0,0
2534,492534,109.030000,204.8,0.0,90248,53471,0,0,90248,0,18482779,0,0,0
2535,492535,243.290000,349.0,0.0,82244,49198,0,0,82244,0,28702984,0,0,0
2536,492536,74.090000,242.2,0.0,100850,59615,2311,1325,100850,2311,24425983,0,559729,0
2537,492537,165.730000,256.8,27.2,89412,53754,0,0,87440,0,22961127,1462107,0,0
2538,492538,159.010000,208.6,0.0,82566,50103,0,0,82566,0,17223278,0,0,0
2539,492539,375.240000,266.1,64.4,75331,46468,0,0,71925,0,20045656,2992529,0,0
2540,492540,98.030000,90.5,8.6,91756,55114,3572,2093,89927,3498,8303931,473978,323277,18000
2541,492541,266.570000,377.4,14.0,97227,57920,2254,1314,96437,2235,36693329,810886,850702,18397
2542,492542,254.550000,156.4,95.7,92424,55805,0,0,83167,0,14455102,5340498,0,0
2543,492543,242.700000,117.4,229.0,84377,51617,0,0,67379,0,9905906,11820257,0,0
2544,492544,226.520000,275.7,143.0,77817,48256,0,0,71229,0,21454105,6900554,0,0
2545,492545,560.170000,255.0,0.0,68325,42843,0,0,68325,0,17422751,0,0,0
2546,492546,217.800000,98.4,0.0,87553,53929,1795,1061,87553,1795,8615236,0,176631,0
2547,492547,107.430000,79.4,148.8,88948,54691,0,0,71516,0,7062452,8138057,0,0
2548,492548,181.580000,237.6,167.7,86146,53142,0,0,76882,0,20468301,8911964,0,0
2549,492549,645.520000,253.9,43.9,82418,51024,0,0,79679,0,20925973,2239957,0,0
2550,492550,805.490000,229.0,40.0,71667,45167,0,0,69334,0,16411850,1806698,0,0
2551,492551,110.590000,27.0,0.0,89637,55184,0,0,89637,0,2420194,0,0,0
2552,492552,635.390000,230.0,131.2,79877,49932,0,0,72697,0,18371623,6551032,0,0
2553,492553,571.870000,53.3,0.0,73621,46310,0,0,73621,0,3924000,0,0,0
2554,492554,373.730000,40.5,78.9,80405,50326,0,0,64807,0,3256393,3970711,0,0
2555,492555,665.140000,8.6,0.8,80727,50164,0,0,79232,0,694251,40131,0,0
2556,492556,171.070000,1.0,449.2,115712,66818,3906,1608,67015,1617,115712,30014836,3906,722355
2557,492557,275.780000,11.2,6.0,111131,64898,3969,2336,100567,3596,1244664,389389,44457,14013
2558,492558,51.580000,10.4,0.0,107801,63644,4649,2730,107801,4649,1121128,0,48345,0
2559,492559,106.380000,0.0,593.2,103063,59539,5206,2242,59539,2242,0,35318828,0,1329967
2560,492560,82.440000,0.0,1037.7,105293,60893,9699,4457,60893,4457,0,63189077,0,4625118
2561,492561,169.650000,271.1,176.7,112361,65764,5736,3245,100018,5076,30461048,11620498,1555043,573412
2562,492562,137.350000,419.7,125.6,115708,67820,7914,3381,108910,7271,48562792,8518197,3321596,424693
2563,492563,146.290000,26.4,0.0,88785,54538,2778,1640,88785,2778,2343934,0,73335,0
2564,492564,195.330000,87.0,6.8,99730,59905,4121,2387,98081,4049,8676552,407356,358504,16231
2565,492565,177.850000,37.5,0.0,95830,58419,1804,1064,95830,1804,3593635,0,67638,0
2566,492566,213.770000,469.8,161.1,105146,62757,0,0,98391,0,49397712,10110113,0,0
2567,492567,145.430000,132.3,55.8,95417,58007,0,0,88344,0,12623723,3236805,0,0
2568,492568,140.200000,58.3,0.0,92048,56447,0,0,92048,0,5366420,0,0,0
2569,492569,171.500000,354.5,0.0,96879,58330,0,0,96879,0,34343569,0,0,0
2570,492570,220.830000,47.9,9.7,90807,55652,0,0,87267,0,4349650,539820,0,0
2571,492571,187.190000,34.8,523.8,90609,55357,0,0,59138,0,3153187,28995738,0,0
2572,492572,144.620000,4.8,0.0,89975,55287,0,0,89975,0,431882,0,0,0
2573,492573,269.320000,1.6,1338.4,81845,50703,0,0,50770,0,130951,67860826,0,0
2574,492574,433.930000,147.4,21.2,76947,49096,0,0,74895,0,11341959,1040845,0,0
2575,492575,300.530000,131.0,53.4,76058,47740,0,0,70850,0,9963606,2549294,0,0
