OID_,TAZID,SA_TAZID,CO_TAZID,SUBAREAID,EXTERNAL,ACRES,DEVACRES,X,Y,ADJ_XY,CO_FIPS,CO_NAME,DISTSUPER,DSUP_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,IMX_GENRL,IMX_COALIX,IMX_OLGAIX,IMX_OLGAXI,IMX_PETRIX,TAZID_1,CO_TAZID_1,DEVACRES_1,HH,JOB,AUTO_JB,AUTO_HH,COMP_AUTO,AUTO_JB_WT,AUTO_HH_WT,TAZID_12,CO_TAZID_12,DEVACRES_12,HH_1,JOB_1,AUTO_JB_1,AUTO_HH_1,TRAN_JB,TRAN_HH,COMP_AUTO_1,COMP_TRAN,AUTO_JB_WT_1,AUTO_HH_WT_1,TRAN_JB_WT,TRAN_HH_WT
6196,3790,225,570225,1,0,172.460000000000008,155.770000000000010,420902.970389999973122,4567966.278579999692738,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,7,North Ogden,44,North Ogden,Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3790,570225,155.770000000000010,514.299999999999955,13.000000000000000,100633,69805,100175,51755618,907470.000000000000000,225,570225,155.770000000000010,514.299999999999955,13.000000000000000,98529,68198,6390,5486,98111,6378,50673606,886578,3286426,71322
6197,3791,226,570226,1,0,79.329999999999998,79.329999999999998,419132.402119999984279,4566938.796280000358820,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,7,North Ogden,45,North Ogden,Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3791,570226,79.329999999999998,323.500000000000000,51.700000000000003,110156,73947,107004,35635379,3823042.000000000000000,226,570226,79.329999999999998,323.500000000000000,51.700000000000003,115440,77544,13356,6800,112364,12824,37344873,4009035,4320719,351585
6198,3786,221,570221,1,0,234.449999999999989,234.419999999999987,419331.817429999995511,4567555.632520000450313,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,7,North Ogden,43,North Ogden,Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3786,570221,234.419999999999987,825.799999999999955,443.699999999999989,102966,69805,94917,85029507,30972363.000000000000000,221,570221,234.419999999999987,825.799999999999955,443.699999999999989,108074,73198,14337,8488,100087,12997,89247820,32478146,11839455,3766083
6199,3792,227,570227,1,0,173.099999999999994,172.810000000000002,419470.373049999994691,4566597.284959999844432,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,7,North Ogden,45,North Ogden,Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3792,570227,172.810000000000002,460.500000000000000,1002.299999999999955,116368,77821,94593,53587660,78000425.000000000000000,227,570227,172.810000000000002,460.500000000000000,1002.299999999999955,113970,76041,11128,6995,93255,8871,52483147,76215490,5124533,7010837
6200,3793,228,570228,1,0,135.520000000000010,131.430000000000007,420311.929249999986496,4566687.229980000294745,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,7,North Ogden,46,North Ogden,Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3793,570228,131.430000000000007,320.300000000000011,286.300000000000011,110558,75493,98363,35411612,21613622.000000000000000,228,570228,131.430000000000007,320.300000000000011,286.300000000000011,108301,73786,11197,7648,96886,10023,34688806,21124846,3586398,2189742
6201,3799,234,570234,1,0,453.660000000000025,453.560000000000002,408705.706370000028983,4565378.101649999618530,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,47,Hooper-Roy-W.Haven,Weber County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3799,570234,453.560000000000002,106.799999999999997,14.699999999999999,103006,73709,100783,11001070,1083526.000000000000000,234,570234,453.560000000000002,106.799999999999997,14.699999999999999,99292,70895,0,0,97284,0,10604359,1042156,0,0
6202,3800,235,570235,1,0,426.160000000000025,426.160000000000025,410042.271119999990333,4565875.718899999745190,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,47,Hooper-Roy-W.Haven,Weber County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3800,570235,426.160000000000025,65.799999999999997,1.000000000000000,107810,76000,107524,7093896,76000.000000000000000,235,570235,426.160000000000025,65.799999999999997,1.000000000000000,105461,74352,0,0,105202,0,6939347,74352,0,0
6203,3810,245,570245,1,0,320.100000000000023,320.040000000000020,413230.989430000016000,4564865.423919999971986,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,48,Hooper-Roy-W.Haven,West Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3810,570245,320.040000000000020,33.700000000000003,309.199999999999989,128879,86493,93041,4343233,26743696.000000000000000,245,570245,320.040000000000020,33.700000000000003,309.199999999999989,125735,83740,3413,1160,90655,1531,4237277,25892339,115021,358647
6204,3812,247,570247,1,0,298.379999999999995,298.000000000000000,414628.353790000022855,4564143.339789999648929,0,57,WEBER,16,Urban Davis County,2,North and West Weber,8,Hooper-Roy-W.Haven,48,Hooper-Roy-W.Haven,West Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3812,570247,298.000000000000000,82.799999999999997,842.000000000000000,135009,89502,95942,11178743,75360610.000000000000000,247,570247,298.000000000000000,82.799999999999997,842.000000000000000,132054,87537,5124,1899,94259,2386,10934070,73706191,424242,1598546
6205,3805,240,570240,1,0,323.029999999999973,322.250000000000000,408396.290280000015628,4564159.726750000379980,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,47,Hooper-Roy-W.Haven,Weber County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3805,570240,322.250000000000000,66.700000000000003,0.700000000000000,98285,71253,98117,6555640,49877.000000000000000,240,570240,322.250000000000000,66.700000000000003,0.700000000000000,96288,69915,0,0,96136,0,6422429,48940,0,0
6206,3815,250,570250,1,0,323.350000000000023,323.350000000000023,407974.477529999974649,4562953.704010000452399,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,49,Hooper-Roy-W.Haven,Weber County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3815,570250,323.350000000000023,49.799999999999997,1.700000000000000,94044,69332,93551,4683377,117865.000000000000000,250,570250,323.350000000000023,49.799999999999997,1.700000000000000,92351,68142,0,0,91902,0,4599059,115841,0,0
6207,3816,251,570251,1,0,318.910000000000025,318.019999999999982,408780.565049999975599,4562945.851529999636114,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,49,Hooper-Roy-W.Haven,Weber County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3816,570251,318.019999999999982,91.700000000000003,5.800000000000000,97949,71582,96990,8981878,415177.000000000000000,251,570251,318.019999999999982,91.700000000000003,5.800000000000000,95267,69502,0,0,94397,0,8735997,403113,0,0
6208,3813,248,570248,1,0,320.949999999999989,320.949999999999989,413212.456969999999274,4563259.772889999672771,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,48,Hooper-Roy-W.Haven,West Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3813,570248,320.949999999999989,43.500000000000000,197.699999999999989,127373,86108,97227,5540711,17023490.000000000000000,248,570248,320.949999999999989,43.500000000000000,197.699999999999989,124585,84202,2992,919,95698,1509,5419439,16646655,130135,181774
6209,3819,254,570254,1,0,320.860000000000014,320.860000000000014,411605.607689999975264,4563287.803360000252724,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,49,Hooper-Roy-W.Haven,West Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3819,570254,320.860000000000014,139.800000000000011,5.800000000000000,114900,79513,114045,16063006,461175.000000000000000,254,570254,320.860000000000014,139.800000000000011,5.800000000000000,112577,77926,0,0,111800,0,15738235,451971,0,0
6210,3821,256,570256,1,0,330.259999999999991,328.839999999999975,407936.183710000012070,4561333.809840000234544,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,49,Hooper-Roy-W.Haven,West Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3821,570256,328.839999999999975,233.000000000000000,105.500000000000000,92232,69260,87347,21490053,7306894.000000000000000,256,570256,328.839999999999975,233.000000000000000,105.500000000000000,90551,68197,0,0,86075,0,21098364,7194808,0,0
6211,3818,253,570253,1,0,316.920000000000016,316.920000000000016,409980.299240000022110,4562502.719299999997020,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,49,Hooper-Roy-W.Haven,Weber County,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3818,570253,316.920000000000016,22.800000000000001,0.500000000000000,101556,73321,101192,2315480,36660.000000000000000,253,570253,316.920000000000016,22.800000000000001,0.500000000000000,99721,72097,0,0,99390,0,2273629,36049,0,0
6212,3822,257,570257,1,0,575.679999999999950,574.450000000000045,409090.413270000019111,4561404.737959999591112,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,49,Hooper-Roy-W.Haven,West Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3822,570257,574.450000000000045,208.000000000000000,15.000000000000000,96250,71596,95234,20020099,1073933.000000000000000,257,570257,574.450000000000045,208.000000000000000,15.000000000000000,89926,67552,0,0,89068,0,18704629,1013276,0,0
6213,3814,249,570249,1,0,492.839999999999975,492.129999999999995,413074.073480000020936,4562196.274559999816120,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,48,Hooper-Roy-W.Haven,West Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3814,570249,492.129999999999995,81.500000000000000,700.299999999999955,118046,81186,87203,9620720,56854729.000000000000000,249,570249,492.129999999999995,81.500000000000000,700.299999999999955,114828,77438,2736,1307,83940,1555,9358482,54229695,222954,914962
6214,3824,259,570259,1,0,320.500000000000000,320.500000000000000,411573.490110000013374,4561670.918050000444055,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,49,Hooper-Roy-W.Haven,West Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3824,570259,320.500000000000000,56.299999999999997,58.299999999999997,112522,79277,99828,6335011,4621875.000000000000000,259,570259,320.500000000000000,56.299999999999997,58.299999999999997,110427,77903,1263,845,98586,1111,6217038,4541739,71088,49283
6215,3826,261,570261,1,0,433.319999999999993,432.439999999999998,414920.431299999996554,4562260.207129999995232,0,57,WEBER,16,Urban Davis County,2,North and West Weber,8,Hooper-Roy-W.Haven,50,Hooper-Roy-W.Haven,Weber County,0.025200000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3826,570261,432.439999999999998,28.699999999999999,1300.000000000000000,131718,88130,89685,3780319,114568818.000000000000000,261,570261,432.439999999999998,28.699999999999999,1300.000000000000000,129036,86326,6077,2526,87966,2662,3703328,112223753,174396,3283426
6216,3825,260,570260,1,0,394.500000000000000,394.500000000000000,414634.537769999995362,4563097.972210000269115,0,57,WEBER,16,Urban Davis County,2,North and West Weber,8,Hooper-Roy-W.Haven,50,Hooper-Roy-W.Haven,Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3825,570260,394.500000000000000,13.199999999999999,3101.699999999999818,131311,87046,87359,1733305,269989209.000000000000000,260,570260,394.500000000000000,13.199999999999999,3101.699999999999818,128541,85227,6472,2778,85558,2806,1696735,264348321,85437,8617192
6217,3827,262,570262,1,0,110.159999999999997,110.069999999999993,415897.244170000019949,4562999.664420000277460,0,57,WEBER,16,Urban Davis County,2,North and West Weber,8,Hooper-Roy-W.Haven,50,Hooper-Roy-W.Haven,Ogden,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3827,570262,110.069999999999993,10.300000000000001,665.500000000000000,139690,91945,93153,1438812,61189699.000000000000000,262,570262,110.069999999999993,10.300000000000001,665.500000000000000,136841,90055,9074,3996,91329,4134,1409464,59931646,93462,2659157
6218,3841,276,570276,1,0,644.909999999999968,644.750000000000000,409927.471929999999702,4559677.518070000223815,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,54,Hooper-Roy-W.Haven,West Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3841,570276,644.750000000000000,1133.000000000000000,340.199999999999989,91932,69954,88593,104158547,23798319.000000000000000,276,570276,644.750000000000000,1133.000000000000000,340.199999999999989,90303,68904,1456,1239,87256,1425,102313361,23441082,1649732,421412
6219,3845,280,570280,1,0,471.720000000000027,471.019999999999982,411906.413189999992028,4559547.637260000221431,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,55,Hooper-Roy-W.Haven,Roy,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3845,570280,471.019999999999982,1099.500000000000000,511.800000000000011,108076,78042,101549,118829994,39942018.000000000000000,280,570280,471.019999999999982,1099.500000000000000,511.800000000000011,106199,76800,5357,3183,100182,4912,116765690,39306083,5889542,1628996
6220,3848,283,570283,1,0,117.640000000000001,117.640000000000001,412709.883470000000671,4559239.910120000131428,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,56,Hooper-Roy-W.Haven,Roy,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3848,570283,117.640000000000001,389.500000000000000,89.000000000000000,118746,83480,114516,46251628,7429686.000000000000000,283,570283,117.640000000000001,389.500000000000000,89.000000000000000,116555,82079,5350,2712,112688,5054,45398027,7305045,2083834,241341
6221,3852,287,570287,1,0,188.060000000000002,179.560000000000002,410428.607339999987744,4557943.772809999994934,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,57,Hooper-Roy-W.Haven,Roy,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3852,570287,179.560000000000002,312.000000000000000,348.300000000000011,104725,78167,94109,32674062,27225618.000000000000000,287,570287,179.560000000000002,312.000000000000000,348.300000000000011,103001,77088,4922,4035,93112,4583,32136447,26849745,1535510,1405431
6222,3856,291,570291,1,0,170.669999999999987,170.669999999999987,411952.795679999981076,4558436.019279999658465,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,58,Hooper-Roy-W.Haven,Roy,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3856,570291,170.669999999999987,464.300000000000011,200.800000000000011,112670,81273,106231,52312775,16319545.000000000000000,291,570291,170.669999999999987,464.300000000000011,200.800000000000011,110719,80075,1298,1038,104806,1248,51406823,16078978,602732,208430
6223,3857,292,570292,1,0,210.879999999999995,207.969999999999999,412042.759139999980107,4557621.761070000007749,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,58,Hooper-Roy-W.Haven,Roy,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3857,570292,207.969999999999999,489.000000000000000,527.000000000000000,112190,81180,100055,54860744,42781956.000000000000000,292,570292,207.969999999999999,489.000000000000000,527.000000000000000,110277,80007,3223,2433,98975,2928,53925239,42163728,1576203,1281928
6224,3858,293,570293,1,0,148.900000000000006,148.900000000000006,412780.899429999990389,4558467.697279999963939,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,59,Hooper-Roy-W.Haven,Roy,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3858,570293,148.900000000000006,591.200000000000045,0.000000000000000,126459,88432,126459,74762370,0.000000000000000,293,570293,148.900000000000006,591.200000000000045,0.000000000000000,124010,86909,3381,1947,124010,3381,73314661,0,1999054,0
6225,3863,298,570298,1,0,233.469999999999999,233.469999999999999,411155.386059999989811,4556757.577060000039637,0,57,WEBER,14,Wastch Front Shoulder West/North,2,North and West Weber,8,Hooper-Roy-W.Haven,60,Hooper-Roy-W.Haven,Roy,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3863,570298,233.469999999999999,413.500000000000000,321.000000000000000,109536,81134,100546,45292950,26043996.000000000000000,298,570298,233.469999999999999,413.500000000000000,321.000000000000000,107786,80033,4579,3949,99452,4390,44569654,25690720,1893360,1267533
